# <defaultcodec>utf-8</defaultcodec>
Statistic export
DispY 1 (Average): Displacement Y [mm] , DispY 1 (Maximum): Displacement Y [mm] , DispY 1 (Minimum): Displacement Y [mm] , DispY 1 (Points): Displacement Y , DispY 1 (Sigma): Displacement Y [mm] , DispZ 1 (Average): Displacement Z [mm] , DispZ 1 (Maximum): Displacement Z [mm] , DispZ 1 (Minimum): Displacement Z [mm] , DispZ 1 (Points): Displacement Z , DispZ 1 (Sigma): Displacement Z [mm]
-5.76953388e+00 , -5.70085382e+00 , -5.85923958e+00 , 1.00000000e+02 , 3.52910508e-02 , 1.29510242e+00 , 1.32130766e+00 , 1.27880311e+00 , 1.00000000e+02 , 9.87156946e-03
-5.74734540e+00 , -5.68898678e+00 , -5.83535099e+00 , 1.00000000e+02 , 3.33791604e-02 , 1.28929531e+00 , 1.31337655e+00 , 1.27315032e+00 , 1.00000000e+02 , 9.11862574e-03
-5.73141993e+00 , -5.66892433e+00 , -5.82560873e+00 , 1.00000000e+02 , 3.54377386e-02 , 1.28924891e+00 , 1.31488419e+00 , 1.27186608e+00 , 1.00000000e+02 , 9.87605048e-03
-5.75224614e+00 , -5.68691540e+00 , -5.84348536e+00 , 1.00000000e+02 , 3.60979779e-02 , 1.29213114e+00 , 1.31786644e+00 , 1.27502334e+00 , 1.00000000e+02 , 9.73516863e-03
-5.91278110e+00 , -5.85687494e+00 , -5.99511290e+00 , 1.00000000e+02 , 3.09048182e-02 , 1.27689940e+00 , 1.30185187e+00 , 1.26034415e+00 , 1.00000000e+02 , 9.53927815e-03
-6.52036012e+00 , -6.46342134e+00 , -6.60141754e+00 , 1.00000000e+02 , 3.25880012e-02 , 1.26976951e+00 , 1.29244328e+00 , 1.25262892e+00 , 1.00000000e+02 , 9.69302702e-03
-7.51907148e+00 , -7.45826054e+00 , -7.60264969e+00 , 1.00000000e+02 , 3.29531595e-02 , 1.23572751e+00 , 1.26020813e+00 , 1.21955740e+00 , 1.00000000e+02 , 9.88229209e-03
-9.00950199e+00 , -8.95251751e+00 , -9.08917141e+00 , 1.00000000e+02 , 3.01057865e-02 , 1.21346791e+00 , 1.23739100e+00 , 1.19668055e+00 , 1.00000000e+02 , 9.08812827e-03
-1.03485530e+01 , -1.02905416e+01 , -1.04258919e+01 , 1.00000000e+02 , 2.96967244e-02 , 1.21275640e+00 , 1.23800731e+00 , 1.19616866e+00 , 1.00000000e+02 , 9.22890820e-03
-1.16189636e+01 , -1.15611553e+01 , -1.17083225e+01 , 1.00000000e+02 , 3.40204579e-02 , 1.20098198e+00 , 1.22250926e+00 , 1.18236828e+00 , 1.00000000e+02 , 9.11332348e-03
-1.28362129e+01 , -1.27706013e+01 , -1.29243727e+01 , 1.00000000e+02 , 3.60446590e-02 , 1.20254750e+00 , 1.22751701e+00 , 1.18611133e+00 , 1.00000000e+02 , 9.09947566e-03
-1.41774076e+01 , -1.41208887e+01 , -1.42557497e+01 , 1.00000000e+02 , 3.12044467e-02 , 1.20168085e+00 , 1.22556770e+00 , 1.18607724e+00 , 1.00000000e+02 , 8.65782240e-03
-1.57741690e+01 , -1.57146959e+01 , -1.58608189e+01 , 1.00000000e+02 , 3.20859830e-02 , 1.19122551e+00 , 1.21570480e+00 , 1.17388070e+00 , 1.00000000e+02 , 9.38480642e-03
-1.74134240e+01 , -1.73574905e+01 , -1.74999275e+01 , 1.00000000e+02 , 3.31534557e-02 , 1.18051433e+00 , 1.20410740e+00 , 1.16395235e+00 , 1.00000000e+02 , 9.05550340e-03
-1.90579286e+01 , -1.89999924e+01 , -1.91447716e+01 , 1.00000000e+02 , 3.34802517e-02 , 1.16994881e+00 , 1.19148827e+00 , 1.15240049e+00 , 1.00000000e+02 , 8.99991036e-03
-2.06171948e+01 , -2.05575809e+01 , -2.06997948e+01 , 1.00000000e+02 , 3.32970180e-02 , 1.14503357e+00 , 1.16875052e+00 , 1.12927532e+00 , 1.00000000e+02 , 9.02675309e-03
-2.22072560e+01 , -2.21394577e+01 , -2.22943954e+01 , 1.00000000e+02 , 3.47352481e-02 , 1.12827687e+00 , 1.14899719e+00 , 1.11235559e+00 , 1.00000000e+02 , 8.40576577e-03
-2.37346111e+01 , -2.36759052e+01 , -2.38144512e+01 , 1.00000000e+02 , 3.19682900e-02 , 1.09889204e+00 , 1.12176383e+00 , 1.08160925e+00 , 1.00000000e+02 , 9.00146365e-03
-2.52727963e+01 , -2.52115746e+01 , -2.53615398e+01 , 1.00000000e+02 , 3.37081255e-02 , 1.08433596e+00 , 1.10407770e+00 , 1.06900573e+00 , 1.00000000e+02 , 7.99471001e-03
-2.67914538e+01 , -2.67325077e+01 , -2.68699780e+01 , 1.00000000e+02 , 3.18462851e-02 , 1.04322358e+00 , 1.06446147e+00 , 1.02756715e+00 , 1.00000000e+02 , 8.51115439e-03
-2.82130126e+01 , -2.81532116e+01 , -2.82991066e+01 , 1.00000000e+02 , 3.19304376e-02 , 1.02132616e+00 , 1.04328072e+00 , 1.00588584e+00 , 1.00000000e+02 , 8.49500786e-03
-2.96526392e+01 , -2.95967541e+01 , -2.97352047e+01 , 1.00000000e+02 , 3.11099774e-02 , 9.89050479e-01 , 1.01224220e+00 , 9.72419441e-01 , 1.00000000e+02 , 8.84269618e-03
-3.10368039e+01 , -3.09822121e+01 , -3.11176128e+01 , 1.00000000e+02 , 3.11298727e-02 , 9.28703951e-01 , 9.50309157e-01 , 9.11894083e-01 , 1.00000000e+02 , 8.75377448e-03
-3.24524924e+01 , -3.23941116e+01 , -3.25372276e+01 , 1.00000000e+02 , 3.07890827e-02 , 8.66960154e-01 , 8.90326321e-01 , 8.48896146e-01 , 1.00000000e+02 , 9.12216545e-03
-3.37828760e+01 , -3.37256050e+01 , -3.38650703e+01 , 1.00000000e+02 , 3.09802805e-02 , 7.94714051e-01 , 8.19838285e-01 , 7.77291000e-01 , 1.00000000e+02 , 9.19625069e-03
-3.50716336e+01 , -3.50208588e+01 , -3.51441193e+01 , 1.00000000e+02 , 2.57067580e-02 , 6.99178535e-01 , 7.21239150e-01 , 6.82780385e-01 , 1.00000000e+02 , 8.74098360e-03
-3.64261529e+01 , -3.63770676e+01 , -3.65020676e+01 , 1.00000000e+02 , 2.74997580e-02 , 6.12911124e-01 , 6.34925365e-01 , 5.94491422e-01 , 1.00000000e+02 , 8.96410405e-03
-3.76175486e+01 , -3.75672455e+01 , -3.76920357e+01 , 1.00000000e+02 , 2.71034624e-02 , 4.98897030e-01 , 5.23684859e-01 , 4.79049563e-01 , 1.00000000e+02 , 9.47758850e-03
-3.88846595e+01 , -3.88366852e+01 , -3.89600716e+01 , 1.00000000e+02 , 2.61983300e-02 , 3.97521375e-01 , 4.23325926e-01 , 3.78145576e-01 , 1.00000000e+02 , 9.79235879e-03
-4.01163063e+01 , -4.00686302e+01 , -4.01897583e+01 , 1.00000000e+02 , 2.67426209e-02 , 2.35653057e-01 , 2.61478096e-01 , 2.10785463e-01 , 1.00000000e+02 , 1.08496469e-02
-4.13425192e+01 , -4.13000717e+01 , -4.14072533e+01 , 1.00000000e+02 , 2.35752227e-02 , -4.81056487e-02 , -2.40704436e-02 , -7.24189952e-02 , 1.00000000e+02 , 1.05927448e-02
-4.25004747e+01 , -4.24535522e+01 , -4.25721588e+01 , 1.00000000e+02 , 2.58244710e-02 , -4.07841681e-01 , -3.83980155e-01 , -4.29714024e-01 , 1.00000000e+02 , 1.03583723e-02
-4.36404185e+01 , -4.35914612e+01 , -4.37117577e+01 , 1.00000000e+02 , 2.63090198e-02 , -6.59665125e-01 , -6.35237753e-01 , -6.81740284e-01 , 1.00000000e+02 , 1.06016033e-02
-4.48147499e+01 , -4.47716026e+01 , -4.48879280e+01 , 1.00000000e+02 , 2.52686425e-02 , -7.69253028e-01 , -7.45969474e-01 , -7.91543424e-01 , 1.00000000e+02 , 1.04268624e-02
-4.59207044e+01 , -4.58832703e+01 , -4.59858246e+01 , 1.00000000e+02 , 2.18166030e-02 , -8.78085442e-01 , -8.48413825e-01 , -9.06444132e-01 , 1.00000000e+02 , 1.26342783e-02
-4.70559271e+01 , -4.70138969e+01 , -4.71260185e+01 , 1.00000000e+02 , 2.42152134e-02 , -9.39108071e-01 , -9.12681699e-01 , -9.65990365e-01 , 1.00000000e+02 , 1.15364321e-02
-4.81670008e+01 , -4.81224785e+01 , -4.82388954e+01 , 1.00000000e+02 , 2.44625691e-02 , -1.04140414e+00 , -1.01463282e+00 , -1.06745648e+00 , 1.00000000e+02 , 1.14358253e-02
-4.92552867e+01 , -4.92102203e+01 , -4.93270836e+01 , 1.00000000e+02 , 2.50074628e-02 , -1.57083262e+00 , -1.54541099e+00 , -1.59802091e+00 , 1.00000000e+02 , 1.13298827e-02
-5.03784305e+01 , -5.03322449e+01 , -5.04498558e+01 , 1.00000000e+02 , 2.47058336e-02 , -1.93555461e+00 , -1.90866065e+00 , -1.96219659e+00 , 1.00000000e+02 , 1.15113361e-02
-5.15006414e+01 , -5.14535179e+01 , -5.15727348e+01 , 1.00000000e+02 , 2.50037418e-02 , -2.34751254e+00 , -2.32080007e+00 , -2.37501335e+00 , 1.00000000e+02 , 1.15971705e-02
-5.25370229e+01 , -5.24869232e+01 , -5.26127930e+01 , 1.00000000e+02 , 2.69502914e-02 , -2.77253534e+00 , -2.74628210e+00 , -2.79935026e+00 , 1.00000000e+02 , 1.14390608e-02
-5.36183671e+01 , -5.35731583e+01 , -5.36940231e+01 , 1.00000000e+02 , 2.59282891e-02 , -3.07834418e+00 , -3.05061316e+00 , -3.10508776e+00 , 1.00000000e+02 , 1.11603038e-02
-5.46849740e+01 , -5.46386757e+01 , -5.47543869e+01 , 1.00000000e+02 , 2.54068399e-02 , -3.40468508e+00 , -3.37663126e+00 , -3.43270040e+00 , 1.00000000e+02 , 1.17530879e-02
-5.57313976e+01 , -5.56848755e+01 , -5.58017883e+01 , 1.00000000e+02 , 2.54701820e-02 , -3.66182025e+00 , -3.63334823e+00 , -3.68857050e+00 , 1.00000000e+02 , 1.14615453e-02
-5.67579677e+01 , -5.67077980e+01 , -5.68294487e+01 , 1.00000000e+02 , 2.63537029e-02 , -3.79227553e+00 , -3.76313519e+00 , -3.82035041e+00 , 1.00000000e+02 , 1.21623057e-02
-5.77084447e+01 , -5.76609383e+01 , -5.77790871e+01 , 1.00000000e+02 , 2.49533337e-02 , -3.92819091e+00 , -3.89824438e+00 , -3.95773387e+00 , 1.00000000e+02 , 1.26728343e-02
-5.86904273e+01 , -5.86410522e+01 , -5.87589226e+01 , 1.00000000e+02 , 2.50791918e-02 , -4.07478083e+00 , -4.04260206e+00 , -4.10535145e+00 , 1.00000000e+02 , 1.28222673e-02
-5.96732754e+01 , -5.96292610e+01 , -5.97436562e+01 , 1.00000000e+02 , 2.35346622e-02 , -4.23590060e+00 , -4.20324135e+00 , -4.26673317e+00 , 1.00000000e+02 , 1.35090942e-02
-6.06476734e+01 , -6.06071968e+01 , -6.07100105e+01 , 1.00000000e+02 , 2.25413354e-02 , -4.42172921e+00 , -4.38705397e+00 , -4.45398712e+00 , 1.00000000e+02 , 1.37523555e-02
-6.15982847e+01 , -6.15589142e+01 , -6.16639595e+01 , 1.00000000e+02 , 2.17530227e-02 , -4.63346932e+00 , -4.59919930e+00 , -4.66727018e+00 , 1.00000000e+02 , 1.41587551e-02
-6.25339670e+01 , -6.24945526e+01 , -6.25954208e+01 , 1.00000000e+02 , 2.12487641e-02 , -4.88259048e+00 , -4.84751987e+00 , -4.91626453e+00 , 1.00000000e+02 , 1.47925598e-02
-6.34801262e+01 , -6.34418373e+01 , -6.35388451e+01 , 1.00000000e+02 , 1.92770055e-02 , -5.18343896e+00 , -5.14734459e+00 , -5.21766710e+00 , 1.00000000e+02 , 1.53440626e-02
-6.44527901e+01 , -6.44153137e+01 , -6.45127945e+01 , 1.00000000e+02 , 1.96249046e-02 , -5.55395303e+00 , -5.51651669e+00 , -5.58905458e+00 , 1.00000000e+02 , 1.56241637e-02
-6.54162884e+01 , -6.53789139e+01 , -6.54774246e+01 , 1.00000000e+02 , 2.04520351e-02 , -6.02239017e+00 , -5.98644876e+00 , -6.05591726e+00 , 1.00000000e+02 , 1.55338984e-02
-6.63793299e+01 , -6.63414307e+01 , -6.64412918e+01 , 1.00000000e+02 , 2.02760236e-02 , -6.60762151e+00 , -6.57114315e+00 , -6.64005852e+00 , 1.00000000e+02 , 1.50904375e-02
-6.73270330e+01 , -6.72889633e+01 , -6.73863068e+01 , 1.00000000e+02 , 2.01441330e-02 , -7.29983652e+00 , -7.26411438e+00 , -7.33276749e+00 , 1.00000000e+02 , 1.53416181e-02
-6.82934844e+01 , -6.82580948e+01 , -6.83606720e+01 , 1.00000000e+02 , 1.99014407e-02 , -8.08840075e+00 , -8.05258179e+00 , -8.12069321e+00 , 1.00000000e+02 , 1.51558135e-02
-6.92847234e+01 , -6.92506866e+01 , -6.93458786e+01 , 1.00000000e+02 , 1.98643610e-02 , -8.96615308e+00 , -8.93123245e+00 , -8.99772549e+00 , 1.00000000e+02 , 1.48679028e-02
-7.02656561e+01 , -7.02318268e+01 , -7.03275681e+01 , 1.00000000e+02 , 1.96088949e-02 , -9.85468223e+00 , -9.82104492e+00 , -9.88562870e+00 , 1.00000000e+02 , 1.47781709e-02
-7.12228040e+01 , -7.11895599e+01 , -7.12852020e+01 , 1.00000000e+02 , 1.97306796e-02 , -1.07547553e+01 , -1.07217236e+01 , -1.07847071e+01 , 1.00000000e+02 , 1.46112016e-02
-7.21600177e+01 , -7.21252213e+01 , -7.22243958e+01 , 1.00000000e+02 , 2.00304949e-02 , -1.16581383e+01 , -1.16243830e+01 , -1.16893778e+01 , 1.00000000e+02 , 1.45847802e-02
-7.30911972e+01 , -7.30560913e+01 , -7.31550980e+01 , 1.00000000e+02 , 1.95605673e-02 , -1.25711003e+01 , -1.25377445e+01 , -1.26004381e+01 , 1.00000000e+02 , 1.43615650e-02
-7.40790889e+01 , -7.40452805e+01 , -7.41440125e+01 , 1.00000000e+02 , 1.99380777e-02 , -1.35535092e+01 , -1.35215435e+01 , -1.35819960e+01 , 1.00000000e+02 , 1.40975742e-02
-7.50542702e+01 , -7.50192184e+01 , -7.51195908e+01 , 1.00000000e+02 , 2.10425810e-02 , -1.45231641e+01 , -1.44905443e+01 , -1.45523672e+01 , 1.00000000e+02 , 1.37603869e-02
-7.60045871e+01 , -7.59638901e+01 , -7.60705032e+01 , 1.00000000e+02 , 2.12554592e-02 , -1.54784295e+01 , -1.54457092e+01 , -1.55075016e+01 , 1.00000000e+02 , 1.36159245e-02
-7.69695511e+01 , -7.69271164e+01 , -7.70317001e+01 , 1.00000000e+02 , 2.20318308e-02 , -1.64658397e+01 , -1.64349823e+01 , -1.64941883e+01 , 1.00000000e+02 , 1.33763420e-02
-7.79288588e+01 , -7.78921051e+01 , -7.79920578e+01 , 1.00000000e+02 , 2.17170820e-02 , -1.74309956e+01 , -1.73985176e+01 , -1.74597321e+01 , 1.00000000e+02 , 1.33882824e-02
-7.88788500e+01 , -7.88363495e+01 , -7.89467316e+01 , 1.00000000e+02 , 2.29814988e-02 , -1.83888667e+01 , -1.83569202e+01 , -1.84152241e+01 , 1.00000000e+02 , 1.28125564e-02
-7.98289834e+01 , -7.97888412e+01 , -7.98983765e+01 , 1.00000000e+02 , 2.31181023e-02 , -1.93174014e+01 , -1.92876148e+01 , -1.93453865e+01 , 1.00000000e+02 , 1.28669768e-02
-8.07552281e+01 , -8.07134933e+01 , -8.08251572e+01 , 1.00000000e+02 , 2.36613855e-02 , -2.02358036e+01 , -2.02039032e+01 , -2.02648106e+01 , 1.00000000e+02 , 1.29185620e-02
-8.16946490e+01 , -8.16494064e+01 , -8.17637711e+01 , 1.00000000e+02 , 2.40658207e-02 , -2.11441543e+01 , -2.11151028e+01 , -2.11728439e+01 , 1.00000000e+02 , 1.26038864e-02
-8.26232577e+01 , -8.25792999e+01 , -8.26970825e+01 , 1.00000000e+02 , 2.43352924e-02 , -2.20823666e+01 , -2.20512753e+01 , -2.21097717e+01 , 1.00000000e+02 , 1.28190321e-02
-8.35592455e+01 , -8.35123520e+01 , -8.36323929e+01 , 1.00000000e+02 , 2.49021372e-02 , -2.29669722e+01 , -2.29378071e+01 , -2.29935074e+01 , 1.00000000e+02 , 1.29012390e-02
-8.44785549e+01 , -8.44343185e+01 , -8.45507507e+01 , 1.00000000e+02 , 2.50525571e-02 , -2.38288689e+01 , -2.37986164e+01 , -2.38571606e+01 , 1.00000000e+02 , 1.34656196e-02
-8.53728069e+01 , -8.53244858e+01 , -8.54461288e+01 , 1.00000000e+02 , 2.57165629e-02 , -2.46444489e+01 , -2.46147785e+01 , -2.46708298e+01 , 1.00000000e+02 , 1.28429123e-02
-8.62805434e+01 , -8.62396011e+01 , -8.63493347e+01 , 1.00000000e+02 , 2.41542590e-02 , -2.54840295e+01 , -2.54553509e+01 , -2.55095940e+01 , 1.00000000e+02 , 1.24162988e-02
-8.72056335e+01 , -8.71553192e+01 , -8.72826843e+01 , 1.00000000e+02 , 2.74297724e-02 , -2.63021680e+01 , -2.62735214e+01 , -2.63278999e+01 , 1.00000000e+02 , 1.22630421e-02
-8.81255751e+01 , -8.80801849e+01 , -8.81964188e+01 , 1.00000000e+02 , 2.60934817e-02 , -2.70873344e+01 , -2.70582733e+01 , -2.71126862e+01 , 1.00000000e+02 , 1.19677447e-02
-8.90364774e+01 , -8.89847488e+01 , -8.91125259e+01 , 1.00000000e+02 , 2.81235908e-02 , -2.78434745e+01 , -2.78150635e+01 , -2.78663673e+01 , 1.00000000e+02 , 1.16882926e-02
-8.99355299e+01 , -8.98860397e+01 , -9.00073242e+01 , 1.00000000e+02 , 2.62412297e-02 , -2.85164415e+01 , -2.84872818e+01 , -2.85419388e+01 , 1.00000000e+02 , 1.25579785e-02
-9.07945493e+01 , -9.07409363e+01 , -9.08738403e+01 , 1.00000000e+02 , 2.94220236e-02 , -2.92181010e+01 , -2.91870842e+01 , -2.92425251e+01 , 1.00000000e+02 , 1.17204990e-02
-9.16986529e+01 , -9.16479492e+01 , -9.17790146e+01 , 1.00000000e+02 , 2.80619123e-02 , -2.98511170e+01 , -2.98188782e+01 , -2.98758392e+01 , 1.00000000e+02 , 1.26571775e-02
-9.25988192e+01 , -9.25476074e+01 , -9.26731186e+01 , 1.00000000e+02 , 2.80667712e-02 , -3.04253296e+01 , -3.03939743e+01 , -3.04545517e+01 , 1.00000000e+02 , 1.34992300e-02
-9.35010708e+01 , -9.34485703e+01 , -9.35770416e+01 , 1.00000000e+02 , 2.83328846e-02 , -3.09033623e+01 , -3.08729191e+01 , -3.09319324e+01 , 1.00000000e+02 , 1.19750208e-02
-9.43629908e+01 , -9.43131256e+01 , -9.44387283e+01 , 1.00000000e+02 , 2.78357986e-02 , -3.14028789e+01 , -3.13709717e+01 , -3.14304180e+01 , 1.00000000e+02 , 1.26660226e-02
-9.52313234e+01 , -9.51825104e+01 , -9.53063583e+01 , 1.00000000e+02 , 2.64187397e-02 , -3.19007782e+01 , -3.18670425e+01 , -3.19310951e+01 , 1.00000000e+02 , 1.34525458e-02
-9.61141978e+01 , -9.60660019e+01 , -9.61905975e+01 , 1.00000000e+02 , 2.70055787e-02 , -3.23010896e+01 , -3.22679596e+01 , -3.23309212e+01 , 1.00000000e+02 , 1.31558220e-02
-9.69652385e+01 , -9.69177399e+01 , -9.70414810e+01 , 1.00000000e+02 , 2.73624267e-02 , -3.26075098e+01 , -3.25741425e+01 , -3.26361046e+01 , 1.00000000e+02 , 1.32257554e-02
-9.77898569e+01 , -9.77382889e+01 , -9.78670197e+01 , 1.00000000e+02 , 2.87606125e-02 , -3.29660369e+01 , -3.29314651e+01 , -3.29961929e+01 , 1.00000000e+02 , 1.32167311e-02
-9.86384427e+01 , -9.85853424e+01 , -9.87177429e+01 , 1.00000000e+02 , 2.94322182e-02 , -3.32623321e+01 , -3.32288513e+01 , -3.32919350e+01 , 1.00000000e+02 , 1.30985789e-02
-9.94865240e+01 , -9.94393768e+01 , -9.95598297e+01 , 1.00000000e+02 , 2.77736736e-02 , -3.35244605e+01 , -3.34888992e+01 , -3.35581131e+01 , 1.00000000e+02 , 1.47381364e-02
-1.00360441e+02 , -1.00308739e+02 , -1.00437935e+02 , 1.00000000e+02 , 2.77979026e-02 , -3.37293465e+01 , -3.36926613e+01 , -3.37626648e+01 , 1.00000000e+02 , 1.44905040e-02
-1.01234502e+02 , -1.01186417e+02 , -1.01307877e+02 , 1.00000000e+02 , 2.73868438e-02 , -3.40204033e+01 , -3.39821167e+01 , -3.40531311e+01 , 1.00000000e+02 , 1.46898075e-02
-1.02099393e+02 , -1.02047600e+02 , -1.02174553e+02 , 1.00000000e+02 , 2.75638877e-02 , -3.42456104e+01 , -3.42044792e+01 , -3.42834854e+01 , 1.00000000e+02 , 1.71722298e-02
-1.02902327e+02 , -1.02848633e+02 , -1.02976021e+02 , 1.00000000e+02 , 2.75594835e-02 , -3.44014541e+01 , -3.43619614e+01 , -3.44378395e+01 , 1.00000000e+02 , 1.62602626e-02
-1.03737924e+02 , -1.03687531e+02 , -1.03809593e+02 , 1.00000000e+02 , 2.75429199e-02 , -3.46061473e+01 , -3.45651093e+01 , -3.46422615e+01 , 1.00000000e+02 , 1.58146848e-02
-1.04571204e+02 , -1.04519180e+02 , -1.04646019e+02 , 1.00000000e+02 , 2.76411185e-02 , -3.47962816e+01 , -3.47554131e+01 , -3.48305244e+01 , 1.00000000e+02 , 1.52207946e-02
-1.05408549e+02 , -1.05360031e+02 , -1.05481056e+02 , 1.00000000e+02 , 2.59684454e-02 , -3.48992411e+01 , -3.48551292e+01 , -3.49395905e+01 , 1.00000000e+02 , 1.72098470e-02
-1.06217064e+02 , -1.06169388e+02 , -1.06291031e+02 , 1.00000000e+02 , 2.59676156e-02 , -3.50541140e+01 , -3.50089264e+01 , -3.50941544e+01 , 1.00000000e+02 , 1.72727763e-02
-1.07043328e+02 , -1.06993950e+02 , -1.07114044e+02 , 1.00000000e+02 , 2.57214064e-02 , -3.52134661e+01 , -3.51712761e+01 , -3.52523766e+01 , 1.00000000e+02 , 1.70261771e-02
-1.07809380e+02 , -1.07760353e+02 , -1.07880432e+02 , 1.00000000e+02 , 2.47914079e-02 , -3.53341358e+01 , -3.52911682e+01 , -3.53755379e+01 , 1.00000000e+02 , 1.74629549e-02
-1.08557907e+02 , -1.08508278e+02 , -1.08626076e+02 , 1.00000000e+02 , 2.37173218e-02 , -3.54903884e+01 , -3.54427071e+01 , -3.55349693e+01 , 1.00000000e+02 , 1.87138430e-02
-1.09351038e+02 , -1.09300568e+02 , -1.09425835e+02 , 1.00000000e+02 , 2.57659987e-02 , -3.56268579e+01 , -3.55822906e+01 , -3.56685715e+01 , 1.00000000e+02 , 1.77629117e-02
-1.10099458e+02 , -1.10053574e+02 , -1.10172966e+02 , 1.00000000e+02 , 2.45639763e-02 , -3.56747490e+01 , -3.56257210e+01 , -3.57189789e+01 , 1.00000000e+02 , 1.88178577e-02
-1.10829997e+02 , -1.10783806e+02 , -1.10904572e+02 , 1.00000000e+02 , 2.45254830e-02 , -3.58376139e+01 , -3.57907410e+01 , -3.58812103e+01 , 1.00000000e+02 , 1.83189094e-02
-1.11580670e+02 , -1.11532906e+02 , -1.11648888e+02 , 1.00000000e+02 , 2.37282232e-02 , -3.59518210e+01 , -3.59022408e+01 , -3.59977455e+01 , 1.00000000e+02 , 2.02235032e-02
-1.12325390e+02 , -1.12283318e+02 , -1.12390114e+02 , 1.00000000e+02 , 2.26715546e-02 , -3.59787625e+01 , -3.59275475e+01 , -3.60285149e+01 , 1.00000000e+02 , 2.08057738e-02
-1.13048142e+02 , -1.13000191e+02 , -1.13119026e+02 , 1.00000000e+02 , 2.36805045e-02 , -3.61372452e+01 , -3.60874481e+01 , -3.61869049e+01 , 1.00000000e+02 , 2.05545365e-02
-1.13787187e+02 , -1.13739029e+02 , -1.13856117e+02 , 1.00000000e+02 , 2.33452294e-02 , -3.61921018e+01 , -3.61385078e+01 , -3.62408371e+01 , 1.00000000e+02 , 2.10133177e-02
-1.14513596e+02 , -1.14464874e+02 , -1.14581955e+02 , 1.00000000e+02 , 2.43521353e-02 , -3.63320605e+01 , -3.62827110e+01 , -3.63789330e+01 , 1.00000000e+02 , 2.02158103e-02
-1.15265088e+02 , -1.15220589e+02 , -1.15329605e+02 , 1.00000000e+02 , 2.26964184e-02 , -3.64260926e+01 , -3.63734093e+01 , -3.64788895e+01 , 1.00000000e+02 , 2.19740378e-02
-1.16022561e+02 , -1.15971985e+02 , -1.16086800e+02 , 1.00000000e+02 , 2.05996497e-02 , -3.64322007e+01 , -3.63810730e+01 , -3.64811783e+01 , 1.00000000e+02 , 2.07780404e-02
-1.16784310e+02 , -1.16733711e+02 , -1.16848846e+02 , 1.00000000e+02 , 2.32862618e-02 , -3.65472320e+01 , -3.64920654e+01 , -3.65986557e+01 , 1.00000000e+02 , 2.11203313e-02
-1.17601809e+02 , -1.17558983e+02 , -1.17662506e+02 , 1.00000000e+02 , 2.25166143e-02 , -3.66346692e+01 , -3.65820656e+01 , -3.66922112e+01 , 1.00000000e+02 , 2.23317303e-02
-1.18366614e+02 , -1.18320732e+02 , -1.18427368e+02 , 1.00000000e+02 , 2.08563317e-02 , -3.66656508e+01 , -3.66092834e+01 , -3.67203140e+01 , 1.00000000e+02 , 2.26964126e-02
-1.19154733e+02 , -1.19104568e+02 , -1.19217178e+02 , 1.00000000e+02 , 2.14068967e-02 , -3.67962874e+01 , -3.67370377e+01 , -3.68567123e+01 , 1.00000000e+02 , 2.37826124e-02
-1.19959041e+02 , -1.19914330e+02 , -1.20020798e+02 , 1.00000000e+02 , 2.13183769e-02 , -3.68692211e+01 , -3.68128395e+01 , -3.69286690e+01 , 1.00000000e+02 , 2.35767203e-02
-1.20778237e+02 , -1.20730888e+02 , -1.20849342e+02 , 1.00000000e+02 , 2.38691604e-02 , -3.69082707e+01 , -3.68506012e+01 , -3.69686966e+01 , 1.00000000e+02 , 2.34950996e-02
-1.21553956e+02 , -1.21504829e+02 , -1.21615379e+02 , 1.00000000e+02 , 1.98165317e-02 , -3.70245592e+01 , -3.69652634e+01 , -3.70843201e+01 , 1.00000000e+02 , 2.44804214e-02
-1.22373901e+02 , -1.22326805e+02 , -1.22433655e+02 , 1.00000000e+02 , 2.03635454e-02 , -3.70757643e+01 , -3.70187683e+01 , -3.71341858e+01 , 1.00000000e+02 , 2.43544058e-02
-1.23160751e+02 , -1.23117661e+02 , -1.23218979e+02 , 1.00000000e+02 , 2.00197996e-02 , -3.71136823e+01 , -3.70552521e+01 , -3.71760521e+01 , 1.00000000e+02 , 2.45569912e-02
-1.23930469e+02 , -1.23879128e+02 , -1.23990479e+02 , 1.00000000e+02 , 1.97936148e-02 , -3.72260371e+01 , -3.71642838e+01 , -3.72892227e+01 , 1.00000000e+02 , 2.53574270e-02
-1.24739594e+02 , -1.24690430e+02 , -1.24798500e+02 , 1.00000000e+02 , 1.98028938e-02 , -3.72735403e+01 , -3.72133408e+01 , -3.73337021e+01 , 1.00000000e+02 , 2.51128981e-02
-1.25489773e+02 , -1.25448677e+02 , -1.25545906e+02 , 1.00000000e+02 , 1.89066023e-02 , -3.73378056e+01 , -3.72764740e+01 , -3.74004669e+01 , 1.00000000e+02 , 2.60538988e-02
-1.26276244e+02 , -1.26227409e+02 , -1.26335808e+02 , 1.00000000e+02 , 1.98009190e-02 , -3.74472730e+01 , -3.73835373e+01 , -3.75122261e+01 , 1.00000000e+02 , 2.68461097e-02
-1.26295724e+02 , -1.26252106e+02 , -1.26354073e+02 , 1.00000000e+02 , 2.03559495e-02 , -3.71634521e+01 , -3.70981331e+01 , -3.72320633e+01 , 1.00000000e+02 , 2.75894647e-02
